18900,0
7844,1
6221,1
16287,0
426,1
11397,1
21901,0
18728,0
21678,0
8807,1
3625,1
11920,1
12599,1
1890,1
4645,1
22191,0
10629,1
20562,0
3832,1
7053,1
19288,0
21026,0
19625,0
19295,0
9333,1
1798,1
7595,1
19099,0
17578,0
6778,1
2389,1
1220,1
10206,1
12574,1
20411,0
4903,1
12262,1
8467,1
19323,0
11008,1
12480,1
1914,1
6289,1
21618,0
1088,1
20001,0
671,1
12553,1
13653,0
8059,1
14642,0
12898,1
2207,1
11622,1
18818,0
15859,0
853,1
7896,1
7807,1
14676,0
23354,0
19585,0
23059,0
834,1
17355,0
6208,1
23035,0
5267,1
10639,1
16105,0
11958,1
4192,1
15930,0
10294,1
5037,1
10136,1
22804,0
8110,1
17211,0
3703,1
8523,1
13363,0
15127,0
2915,1
23755,0
20932,0
12314,1
2103,1
19747,0
8965,1
20557,0
19882,0
13921,0
5319,1
5582,1
9520,1
22598,0
1450,1
182,1
11065,1
22754,0
11727,1
16840,0
20392,0
19506,0
5705,1
15374,0
5785,1
16045,0
21813,0
16759,0
1428,1
2001,1
14546,0
3579,1
5589,1
8004,1
19239,0
20904,0
23101,0
23211,0
15232,0
1862,1
11905,1
18237,0
15843,0
4571,1
8328,1
17935,0
19523,0
17756,0
13153,1
11918,1
9113,1
12504,1
23153,0
17539,0
1807,1
12865,1
18676,0
14064,0
23865,0
4043,1
9956,1
8433,1
16635,0
2599,1
6616,1
6427,1
17276,0
15194,0
14726,0
7168,1
705,1
9128,1
24175,0
13290,0
20556,0
7587,1
765,1
19479,0
3857,1
8040,1
15916,0
21206,0
14261,0
22178,0
17999,0
20182,0
16467,0
23817,0
22527,0
15750,0
18096,0
6508,1
13557,0
4709,1
2926,1
364,1
779,1
6176,1
18322,0
21269,0
2965,1
24147,0
9598,1
11040,1
12146,1
11566,1
18276,0
12082,1
18572,0
1980,1
17534,0
23477,0
11739,1
11322,1
23229,0
19961,0
7158,1
15758,0
15817,0
10102,1
4679,1
5764,1
2855,1
18698,0
4194,1
17619,0
23164,0
4564,1
23008,0
13801,0
10785,1
1611,1
2332,1
17887,0
5812,1
4097,1
5477,1
12524,1
15569,0
10320,1
22809,0
9759,1
510,1
48,1
13585,0
13545,0
16284,0
13044,1
23021,0
21442,0
5197,1
4761,1
4633,1
15500,0
5590,1
9504,1
8051,1
23877,0
14189,0
5525,1
372,1
23236,0
20197,0
17592,0
20375,0
13098,1
7198,1
20142,0
