1.8810e+04,0.0000e+00
1.2019e+04,1.0000e+00
1.7566e+04,0.0000e+00
6.2810e+03,1.0000e+00
2.0992e+04,0.0000e+00
2.3160e+03,1.0000e+00
9.2280e+03,1.0000e+00
8.1300e+03,1.0000e+00
2.3531e+04,0.0000e+00
2.0266e+04,0.0000e+00
1.0710e+04,1.0000e+00
6.9730e+03,1.0000e+00
7.9830e+03,1.0000e+00
1.2846e+04,1.0000e+00
1.7716e+04,0.0000e+00
2.1263e+04,0.0000e+00
8.3280e+03,1.0000e+00
1.2069e+04,1.0000e+00
5.1700e+02,1.0000e+00
9.1560e+03,1.0000e+00
4.6230e+03,1.0000e+00
2.0192e+04,0.0000e+00
1.2823e+04,1.0000e+00
8.2370e+03,1.0000e+00
2.1719e+04,0.0000e+00
6.2500e+02,1.0000e+00
1.3795e+04,0.0000e+00
1.6494e+04,0.0000e+00
1.2371e+04,1.0000e+00
1.1413e+04,1.0000e+00
8.5690e+03,1.0000e+00
8.0540e+03,1.0000e+00
8.3570e+03,1.0000e+00
1.7880e+03,1.0000e+00
1.4193e+04,0.0000e+00
1.2887e+04,1.0000e+00
1.8505e+04,0.0000e+00
6.6100e+03,1.0000e+00
8.6340e+03,1.0000e+00
1.0495e+04,1.0000e+00
1.9804e+04,0.0000e+00
1.8792e+04,0.0000e+00
2.2311e+04,0.0000e+00
7.5870e+03,1.0000e+00
2.1123e+04,0.0000e+00
3.2910e+03,1.0000e+00
1.0928e+04,1.0000e+00
2.0538e+04,0.0000e+00
1.1082e+04,1.0000e+00
4.5380e+03,1.0000e+00
1.9008e+04,0.0000e+00
1.5415e+04,0.0000e+00
5.4070e+03,1.0000e+00
1.6577e+04,0.0000e+00
1.9762e+04,0.0000e+00
2.4092e+04,0.0000e+00
2.0235e+04,0.0000e+00
9.8550e+03,1.0000e+00
2.0920e+04,0.0000e+00
1.8380e+03,1.0000e+00
1.6053e+04,0.0000e+00
8.7220e+03,1.0000e+00
1.2770e+04,1.0000e+00
8.6000e+02,1.0000e+00
4.5700e+02,1.0000e+00
9.5460e+03,1.0000e+00
3.9000e+03,1.0000e+00
1.5775e+04,0.0000e+00
9.3250e+03,1.0000e+00
4.5780e+03,1.0000e+00
1.4802e+04,0.0000e+00
1.6000e+02,1.0000e+00
1.5311e+04,0.0000e+00
2.6810e+03,1.0000e+00
2.3352e+04,0.0000e+00
2.8600e+03,1.0000e+00
1.7608e+04,0.0000e+00
1.5264e+04,0.0000e+00
5.0820e+03,1.0000e+00
1.9588e+04,0.0000e+00
2.0220e+03,1.0000e+00
2.2208e+04,0.0000e+00
1.8584e+04,0.0000e+00
5.3980e+03,1.0000e+00
6.6650e+03,1.0000e+00
9.9330e+03,1.0000e+00
1.9495e+04,0.0000e+00
2.2048e+04,0.0000e+00
1.9440e+04,0.0000e+00
2.1810e+03,1.0000e+00
1.0679e+04,1.0000e+00
5.7750e+03,1.0000e+00
1.2579e+04,1.0000e+00
6.7940e+03,1.0000e+00
2.2050e+04,0.0000e+00
1.9772e+04,0.0000e+00
6.8090e+03,1.0000e+00
1.4280e+03,1.0000e+00
1.3672e+04,0.0000e+00
1.0293e+04,1.0000e+00
4.6100e+03,1.0000e+00
3.8320e+03,1.0000e+00
1.4513e+04,0.0000e+00
4.6820e+03,1.0000e+00
6.2610e+03,1.0000e+00
2.4138e+04,0.0000e+00
5.4620e+03,1.0000e+00
2.9870e+03,1.0000e+00
1.1066e+04,1.0000e+00
9.1490e+03,1.0000e+00
7.9230e+03,1.0000e+00
1.5900e+02,1.0000e+00
8.2600e+02,1.0000e+00
1.7908e+04,0.0000e+00
1.6175e+04,0.0000e+00
5.4520e+03,1.0000e+00
4.6400e+03,1.0000e+00
1.3242e+04,0.0000e+00
2.0877e+04,0.0000e+00
4.2050e+03,1.0000e+00
4.5080e+03,1.0000e+00
1.7292e+04,0.0000e+00
5.5380e+03,1.0000e+00
1.4114e+04,0.0000e+00
1.3943e+04,0.0000e+00
7.0090e+03,1.0000e+00
2.5700e+02,1.0000e+00
7.3860e+03,1.0000e+00
6.1250e+03,1.0000e+00
1.4270e+04,0.0000e+00
5.0900e+03,1.0000e+00
1.1202e+04,1.0000e+00
9.4900e+02,1.0000e+00
2.2861e+04,0.0000e+00
6.9390e+03,1.0000e+00
2.0845e+04,0.0000e+00
6.1930e+03,1.0000e+00
2.0446e+04,0.0000e+00
1.6333e+04,0.0000e+00
1.5693e+04,0.0000e+00
1.9686e+04,0.0000e+00
4.2280e+03,1.0000e+00
7.6860e+03,1.0000e+00
